Count_Scer,Scer_Esential,AncestralGeneOrder,PreWGD_1,PostWGD_over2,Num_over2,S.cerevisiae.pos1,S.cerevisiae.pos2
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL086W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL085W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,5,0,0,YKL084W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL082C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL081W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL080W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YKL078W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL074C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL069W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YBR119W
1,,1,6,0,0,YKL067W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL064W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL063C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL061W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL059C
1,,1,6,0,0,YKL058W
0,,0,0,0,0
1,,1,6,0,0,YKL057C
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YBR120C
1,,1,6,0,0,YKL056C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL055C
0,,0,0,0,0
1,,1,6,0,0,YKL053C-A
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YKL052C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YKL049C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL048C
1,,1,6,0,0,YKL047W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL045W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL041W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL040C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL034W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL033W
0,,0,0,0,0
1,,1,6,0,0,YAL035W
1,,1,6,0,0,YBR122C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL028W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL025C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YKL024C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,,YOR287C
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL022C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL021C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL019W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YBR123C
1,,1,6,0,0,YKL018C-A
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL018W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL017C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL016C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YKL015W
1,,1,6,0,0,YKL014C
1,,1,6,0,0,YKL013C
1,,1,6,0,0,YKL012W
1,,1,6,0,0,YKL010C
1,,1,6,0,0,YBR125C
1,,1,6,0,0,YKL007W
1,,1,6,0,0,YKL006C-A
1,,1,4,0,0,YKL005C
1,,1,6,0,0,YKL003C
1,,1,6,0,0,YKL002W
1,,1,6,0,0,YKL001C
1,,1,6,0,0,YKR001C
1,,1,6,0,0,YKR002W
1,,1,6,0,0,YKR004C
1,,1,6,0,0,YKR006C
1,,1,6,0,0,YKR007W
1,,1,6,0,0,YKR008W
1,,1,6,0,0,YKR009C
1,,1,5,0,0,YKR011C
1,,1,6,0,0,YKR014C
1,,1,6,0,0,YKR016W
1,,1,6,0,0,YKR017C
1,,1,6,0,0,YBR127C
1,,1,6,0,0,YKR020W
1,,1,6,0,0,YKR022C
1,,1,6,0,0,YKR023W
1,,1,6,0,0,YKR024C
1,,1,6,0,0,YKR025W
1,,1,6,0,0,YKR026C
1,,1,6,0,0,YKR030W
1,,1,6,0,0,YKR031C
1,,1,6,0,0,YKR035W-A
1,,1,6,0,0,YKR037C
1,,1,6,0,0,YBR128C
1,Essential,1,6,0,0,YKR038C
1,,1,5,0,0,YKR039W
1,,1,5,0,0,YKR041W
1,,1,6,0,0,YKR043C
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,5,0,0,YKR045C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR048C
0,,0,1,0,0
1,,1,6,0,0,YKR049C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,5,0,0,YBR129C
1,,1,6,0,0,YKR051W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR054C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR055W
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR056W
1,,1,6,0,0,YKR060W
0,,0,1,0,0
1,,1,6,0,0,YKR062W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR063C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR064W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR065C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,5,0,0,YKR066C
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR067W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,Essential,1,6,0,0,YKR068C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR069W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR070W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR074W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,5,0,0,YKR076W
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YBR131W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR080W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,Essential,1,6,0,0,YKR081C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR082W
0,,0,1,0,0
1,Essential,1,6,0,0,YKR083C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR085C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR086W
0,,0,1,0,0
0,,0,1,0,0
1,,1,5,0,0,YKR087C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR088C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR092C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,4,0,0,YKR093W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YKR097W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,0,0,0,0,YKR101W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,Essential,1,6,0,0,YAL034W-A
1,,1,6,0,0,YBR133C
1,,0,0,0,0,YKR102W
0,,0,1,0,0
0,,0,1,0,0
1,,0,0,0,0,YKR103W
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,0,0,0,0,YKR104W
0,,0,1,0,0
0,,0,2,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,0,0,0,0,YKR105C
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,0,0,0,0,YLL067C
0,,0,1,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
1,,0,0,0,0,YLL066C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLL064C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLL063C
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YIL171W
0,,0,0,0,0
1,,0,5,0,0,,YPL274W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YBR135W
1,,0,0,0,0,YLL060C
1,,0,0,0,0,YLL057C
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLL058W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,3,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLL056C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,5,0,0,YLL055W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLL052C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLL051C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YLL050C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,2,0,0
1,,1,6,0,0,YLL049W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YBR136W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL042C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL038C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL036C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL035W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL034C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,4,0,0,YBR137W
1,,1,6,0,0,YLL033W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL032C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,0,0,0,0,YOR390W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL026W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL023C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YBR138C
1,,1,6,0,0,YLL022C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL019C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL018C-A
0,,0,0,0,0
1,Essential,1,6,0,0,YLL018C
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,4,0,0,YLL015W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL014W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL013C
0,,0,0,0,0
0,,0,0,0,0
1,,1,5,0,0,YBR139W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL011W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL009C
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YLL008W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL007C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL006W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL005C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL004W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL003W
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL002W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLL001W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR001C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR002C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR003C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,5,0,0,YLR004C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR005W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR006C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR007W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR008C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YBR141C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR010C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLR011W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLR012C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,5,0,0,YLR014C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR015W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR016C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR017W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR018C
1,,1,6,0,0,YLR021W
1,,1,6,0,0,YBR142W
1,,1,6,0,0,YLR022C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR023C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR024C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR025W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YLR026C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR027C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YBR143C
1,,1,6,0,0,YLR032W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR033W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YLR034C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,,YNL082W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLR036C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLR037C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,4,0,0,YLR040C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YLR042C
0,,0,0,0,0
1,,1,6,0,0,YLR044C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
